랩스휘트니스 까치산,"서울특별시 강서구 강서로 27, 화곡심포니타워 8층 (화곡동)"
G.X휘트니스센터,서울특별시 금천구 시흥대로 215 (시흥동)
주) 스포웰,"서울특별시 강서구 곰달래로31가길 27, 2층 (화곡동, 신정초등학교내)"
앤드핏 청담,서울특별시 강남구 선릉로 718 (청담동)
썸바디 휘트니스,"서울특별시 강동구 양재대로 1550 (길동, 은호빌딩)"
데일리짐&PT 관악점,"서울특별시 관악구 성현로 80 (봉천동, 관악드림타운 주상가)"
MY GYM,"서울특별시 강동구 고덕로 256 (명일동, 명성프라자)"
바디스테이션종로점,"서울특별시 종로구 청계천로 67, 지하2층 (관철동, 종로1번가빌딩)"
휴먼짐,"서울특별시 광진구 천호대로 675, 6층 (구의동, 화동빌딩)"
푸른숲헬스사우나,서울특별시 영등포구 가마산로79길 46 (신길동)
LEO GYM,서울특별시 은평구 갈현로 44 (신사동)
웰트짐,"서울특별시 성동구 연무장5가길 21, 홍일빌딩 지하2층 (성수동2가)"
타운케이 휘트니스,서울특별시 광진구 뚝섬로 632 (자양동)
O2 Zone 헬스,"서울특별시 도봉구 해등로 125  (창동,한영프라자 지하1층)"
제이디엘스포츠클럽,"서울특별시 구로구 새말로 97, 14층 (구로동, 신도림테크노마트)"
스포짐옐로우 이촌점,"서울특별시 용산구 이촌로84길 9, 유일빌딩 지하1층 (이촌동)"
봉일스파랜드,"서울특별시 관악구 은천로 28, 봉일프라자 4층 (봉천동)"
광동헬스사우나,서울특별시 도봉구 시루봉로27길 8  (도봉동)
낙성대점 스포애니 주)케이디스포츠,서울특별시 관악구 인헌6길 15 (봉천동)
PGA스포렉스,PGA스포렉스
마음을 읽어주는 휘트니스,"서울특별시 금천구 한내로 62 (독산동,한신상가 4층)"
(주)잠실투엑스휘트니스,"서울특별시 송파구 송파대로28길 27 (가락동, 송파성원쌍떼빌)"
TDI-SSC스포츠클리닉(184),"서울특별시 강남구 도곡로 216  (도곡동,2층)"
플레이핏 앤 필라테스,"서울특별시 서초구 서초중앙로 199 (반포동,(지하1층))"
이루어짐체력n피트니스,서울특별시 동작구 장승배기로27길 18 (노량진동)
엘스케어,"서울특별시 양천구 오목로 300, 지하층 101-106호 (목동, 현대하이페리온2)"
휘트니스 트리,"서울특별시 광진구 천호대로 646, 지하1층 (능동, 능동나이스빌딩)"
골드헬스클럽,"서울특별시 서초구 사임당로 143  (서초동,(지하1층))"
빌리버짐 방학점,"서울특별시 도봉구 방학로 159, 4층 (방학동, 하나빌딩)"
제이휘트니스,"서울특별시 종로구 난계로 251, 지하1층 (숭인동)"
랩스 휘트니스 구로구청점,"서울특별시 구로구 구로중앙로 68, 지층 B01,09호 (구로동, 신안타워)"
(주)옵티멈,"서울특별시 송파구 올림픽로35가길 16 (신천동, 송파 FUN STADIUM)"
올림픽 헬스뱅크,서울특별시 서대문구 간호대로 35 (홍제동)
제이피트휘트니스,"서울특별시 광진구 광나루로 410, B1층 04~06호 (화양동, KCC파크타운)"
(주)더프리마,서울특별시 강남구 도산대로102길 10 (청담동)
불광역점 스포애니 (주)케이디스포츠,"서울특별시 은평구 통일로 727-3, 지층,1층,2층 (대조동)"
파이어리츠휘트니스,"서울특별시 구로구 경인로23길 8 (오류동,4층)"
아트짐토탈휘트니스(179),"서울특별시 강남구 논현로 626 (논현동,M빌딩 B2)"
유나이티드스포츠센터(178),"서울특별시 강남구 남부순환로 2609  (도곡동,12층)"
명동바디플렉스짐,"서울특별시 중구 퇴계로 97, 고려대연각타워 지하2층 (충무로1가)"
비타민헬스,서울특별시 도봉구 우이천로4길 31  (창동)
손기정문화체육센터,손기정문화체육센터
아름다운휘트니스,"서울특별시 광진구 뚝섬로 622-1  (자양동,지하1층)"
더드림 피트니스,"서울특별시 송파구 백제고분로41길 43-5, 신천빌딩 2층 (송파동)"
뉴금천 휘트니스3,서울특별시 금천구 독산로50길 89 (시흥동)
커브스문정클럽,"서울특별시 송파구 중대로 24, 2층 (문정동)"
머슬킹,"서울특별시 광진구 면목로 126, 3,4층 (중곡동, 중곡동주차빌딩)"
마크짐 서초점,"서울특별시 서초구 반포대로 63  (서초동,진석빌딩 지하1층)"
(주)동진카운티스포츠센터,(주)동진카운티스포츠센터
바디캠프,"서울특별시 중랑구 동일로 851, 3층 (묵동)"
밸런스 핏,"서울특별시 용산구 청파로47길 49, 4층 (청파동3가, 캠퍼스프라자)"
이엑스 휘트니스,"서울특별시 성북구 북악산로 1059  (종암동,3층,4층)"
나누리운동센터(176),"서울특별시 강남구 언주로 731  (논현동,지상 3층)"
잠실점 스포애니 (주)케이디스포츠,"서울특별시 송파구 삼학사로 99, 6,7층 (삼전동, 인터불고)"
고투 시청점,"서울특별시 중구 서소문로 115, 102~103호,한산빌딩 (서소문동)"
마곡레포츠센터,"서울특별시 강서구 양천로 251  (마곡동,지상 2층)"
올포원 휘트니스,올포원 휘트니스
에이치 앤 휘트니스,"서울특별시 용산구 독서당로 39 (한남동, 신성미소시티)"
주식회사 더랩스휘트니스 독산,"서울특별시 금천구 남부순환로 1372, 현경빌딩 (독산동)"
장충헬스클럽,장충헬스클럽
비타민 휘트니스,"서울특별시 금천구 시흥대로 399 (독산동,시티렉스 3층)"
강남역1호점 스포애니 주)케이디스포츠,"서울특별시 강남구 강남대로78길 8 (역삼동,한국빌딩 지하2층)"
원짐,"서울특별시 용산구 이촌로 1, 지하1층 (한강로3가, GS한강에클라트)"
더짐휘트니스,서울특별시 서대문구 응암로 54 (북가좌동)
휘트니스2.0(197),"서울특별시 강남구 역삼로14길 19  (역삼동,지층)"
웰브릿지 스포츠,"서울특별시 구로구 구일로8길 6 (구로동,근상프리즘팰리스 지하1층)"
힐리언스코어운동센타(삼성점)(196),"서울특별시 강남구 봉은사로 640  (삼성동,에스빌딩 2층)"
스타트원짐,"서울특별시 서대문구 연희로 106 (연희동, 동명빌딩)"
백본 휘트니스,"서울특별시 구로구 경인로65길 44 (신도림동,보미프라자 지하1층)"
진 휘트니스,"서울특별시 영등포구 당산로 132  (당산동3가,4층)"
프라이어강남점(195),"서울특별시 강남구 도곡로3길 13  (역삼동,역삼르메이에르타운 지층)"
에이블짐 수명산파크점,"서울특별시 강서구 수명로 68-27, 801호 (내발산동, 웨스트엔드문화센터)"
소울앤드바디,"서울특별시 서초구 서초대로55길 17  (서초동,,42(2층))"
에스화인센터(194),"서울특별시 강남구 도곡로 216  (도곡동,2층)"
커브스 목동클럽,"서울특별시 양천구 목동서로 133-2 (목동,5층)"
피트니스 메이트,"서울특별시 강서구 양천로 510, B01~3호 (등촌동, 현대프린스텔)"
GYM-MATE FITNESS CLUB,"서울특별시 양천구 목동동로 385  (목동,벽산미라지타워 B1층)"
휘트니스 월드,"서울특별시 동대문구 한천로 166, 2층 (장안동)"
GYM승,"서울특별시 서초구 효령로 321 (서초동,(지하2층))"
(주)인어스휘트니스 잠실점,"서울특별시 송파구 올림픽로 74 (잠실동, 잠실월드메르디앙)"
시티짐 답십리,"서울특별시 성동구 천호대로 308, 인암빌딩 지하2층 (용답동)"
커브스 당산2클럽,"서울특별시 영등포구 당산로44길 3,  708호 (당산동5가,삼성타운 7층)"
큐어짐,"서울특별시 마포구 독막로 320, 지하1층 B102,103,105~108, 113호 (도화동, 데시앙 한빛빌딩)"
Dr.GYM 피트니스,"서울특별시 마포구 월드컵로13길 34, 4,5층 (망원동, 두드림빌딩)"
테리온 휘트니스,"서울특별시 영등포구 영신로 238 (영등포동8가,미소로 6,7층)"
시너지휘트니스,"서울특별시 광진구 광나루로 346, 2층 (화양동, 브라운스톤화양)"
커브스오금클럽,"서울특별시 송파구 양재대로71길 1-20, 3층 (방이동)"
S 메디스포,"서울특별시 강서구 화곡로68길 102, B111호 (등촌동)"
SAP,"서울특별시 광진구 동일로 190, 비02호 (군자동)"
스타트원 스포츠짐,"서울특별시 마포구 연남로 30, 202~208호 (연남동, 상가B동)"
주식회사 제이엠비홀딩스,주식회사 제이엠비홀딩스
명품헬스,서울특별시 서대문구 수색로 145 (북가좌동)
Red휘트니스,"서울특별시 은평구 서오릉로 210, 2층 (갈현동)"
언남문화체육센터,"서울특별시 서초구 동산로13길 35 (양재동,언남중고공공복합시설 지하중층)"
힐 휘트니스,서울특별시 동대문구 답십리로 209 (답십리동)
크로스핏거여 앤 탑스포츠클럽,"서울특별시 송파구 오금로 508 (거여동, 스타빌딩)"
팝스짐 스마트,"서울특별시 영등포구 선유서로 67  (양평동2가,신동아하이팰리스101동 지하1층)"
역삼 스포애니 주)케이디스포츠,"서울특별시 강남구 도곡로 205 (역삼동,원경빌딩 B1)"
U.D.T GYM,"서울특별시 마포구 토정로 219, 지하1층 (신수동)"
체리휘트니스,"서울특별시 강서구 금낭화로 5  (방화동,5층)"
(주)허공,"서울특별시 서대문구 독립문로 10, 3층 (영천동, 삼호아파트)"
맥스토탈휘트니스,"서울특별시 광진구 아차산로 241, 6층 (화양동, 연한빌딩)"
(주)이아스피스 명동센터,(주)이아스피스 명동센터
이루어짐 구의점,"서울특별시 광진구 구의로 3, 2층 (구의동, 쌍용빌딩)"
(주)영자피트니스 이수역 사거리,"서울특별시 동작구 동작대로 89 (사당동, 골든시네마타워)"
플래티넘PT(피티)스튜디오,"서울특별시 마포구 성지길 22, 4층 (합정동)"
에너메카,"서울특별시 강북구 도봉로 34, 3층 (미아동)"
SH메디휘트니스,"서울특별시 서초구 남부순환로 2614 (양재동, 한솔로이젠트 B01호)"
킴스짐헬스크럽,서울특별시 용산구 이태원로27길 34-34 (이태원동)
휘트니스피플 우먼 서울대점,"서울특별시 관악구 관악로 199, 3층 (봉천동)"
스포짐휘트니스,"서울특별시 마포구 월드컵북로5나길 18, 지하1층 B101호 (서교동, 대우미래사랑)"
레벨업휘트니스 상봉점,"서울특별시 중랑구 망우로 186, 2층 (상봉동)"
휘트니스짐,"서울특별시 서초구 반포대로 34, 지하1층 (서초동)"
피트니스비엠,"서울특별시 송파구 올림픽로 76, 12층 1201,1202호 (잠실동, J타워)"
휘트니스 에이든(Aiden),"서울특별시 마포구 신촌로 92, 15층 (노고산동, 신촌카리스빌딩)"
거봉 휘트니스,"서울특별시 금천구 독산로64길 13  (독산동,3,4층)"
코트야드 피트니스 센터,"서울특별시 영등포구 영중로 15  (영등포동4가,(주)경방타임스퀘어 4층)"
D.O.B 휘트니스,"서울특별시 관악구 은천로 93 (봉천동, 벽산블루밍아파트)"
큐디짐S,"서울특별시 양천구 목동서로 213 (목동,세신비전프라자 909,910호)"
JP Station,"서울특별시 강남구 논현로175길 69, 원영빌딩 3층 (신사동)"
마크짐 휘트니스 - 강변역점,"서울특별시 광진구 구의강변로 45, 5층 (구의동, 구의동 복합빌딩)"
스카이스포츠,"서울특별시 서초구 남부순환로339길 72  (서초동,(지1층))"
헬스보이짐 강남역점,"서울특별시 강남구 테헤란로2길 27, 지하1,2층 (역삼동)"
휘트니스엠 롯데캐슬점,"서울특별시 마포구 마포대로 109, 지하2층 (공덕동, 롯데캐슬프레지던트)"
(주)더 파스칼,"서울특별시 서초구 마방로10길 15 (양재동,트윈타워 B동(지1층))"
커브스구의클럽,"서울특별시 광진구 아차산로 481, 3층 (구의동)"
해군 헬스장,"서울특별시 영등포구 가마산로 538, 지하1층 (신길동)"
포시즌 휘트니스,서울특별시 성동구 왕십리광장로 17 (행당동)
GoTo 휘트니스,"서울특별시 금천구 시흥대로 202 (시흥동,지하1층)"
데이지라이프 휘트니스,"서울특별시 마포구 서강로 60, 지하1층 (창전동, 미지빌딩)"
고투(GOTO) 여의도,"서울특별시 영등포구 국제금융로 78 (여의도동,11층)"
럭키헬스클럽,서울특별시 관악구 신림로 272 (신림동)
짐박스피트니스 난곡점,"서울특별시 관악구 난곡로 210 (신림동,6,7층)"
커브스 창동 클럽,"서울특별시 도봉구 해등로16길 26,  205호 (창동,타임프라자 B)"
레드콩고 여성헬스,"서울특별시 동작구 노량진로 172, 대성제9주유소 3층,4층 (노량진동)"
에어 스포렉스,에어 스포렉스
엑슬휘트니스(203),서울특별시 강남구 테헤란로 152 (역삼동)
나다헬스,"서울특별시 광진구 능동로4길 17, 3층 (자양동, 원우상가)"
고투(GOTO) 방배,"서울특별시 서초구 방배로 132, 지하1~2층 (방배동)"
건국AMC The Classic 500,"서울특별시 광진구 능동로 90, 4층 (자양동, 더클래식500)"
FitnessCC,"서울특별시 노원구 공릉로 146 (공릉동,4층)"
헬스보이짐 선릉점,"서울특별시 강남구 테헤란로 317 (역삼동,지층)"
우장산역점 스포애니 주)케이디스포츠,"서울특별시 강서구 강서로 267, 9층 (내발산동, 송화프라자)"
머슬마인드 구로디지털 본점,"서울특별시 구로구 디지털로32가길 13, 2층,3층 (구로동)"
스타칼리 휘트니스 송파구,"서울특별시 송파구 오금로 306, 지하1층 (가락동)"
휘트니스파크,"서울특별시 광진구 능동로 259  (군자동,지하)"
갤럭시아스포츠클럽 더케이호텔점,"서울특별시 서초구 바우뫼로12길 70 (양재동, 더케이서울호텔 지하1층)"
디앤비,"서울특별시 마포구 독막로 100, 지하1층 B102~B104호 (상수동, 세방글로벌시티)"
크라운육체미도장(88),서울특별시 강남구 선릉로131길 18 (논현동)
광영문화원,서울특별시 양천구 남부순환로30길 17  (신월동)
오렌지휘트니스,"서울특별시 성북구 보국문로 91  (정릉동,지하1층)"
시티짐 119종암,"서울특별시 성북구 종암로 132, B104-1,B104-2,B105,B106,B107호 (종암동, 종암우림카이저팰리스)"
성원상떼빌 휘트니스,"서울특별시 동작구 신대방1가길 38 (신대방동, 동작상떼빌아파트)"
스포짐 오목교역점,서울 양천구 오목로 344 청학빌딩 지하1층
